ra,dec,sdss_name,hst_name
334.5267048155018,1.5317699650047416,301_7712_2_159,hst_skycell-p1406x17y09_acs_wfc_f625w_all
194.48160089743845,28.232363302315214,301_5087_6_271,hst_skycell-p1892x06y20_wfc3_uvis_f606w_all
189.1107584804837,62.35589146744097,301_2299_3_68,hst_12443_2f_acs_wfc_f814w_jboe2f
260.6694011481186,65.76653552707363,301_4015_1_110,jdkq03020
215.10561845049986,60.34204233822065,301_2134_1_77,j9c712010
327.80961782107454,28.936872153050434,301_8156_3_49,iefse3060
322.48123448927487,12.165355238542615,301_1749_6_141,hst_skycell-p1581x16y20_acs_wfc_f606w_all
202.55044374823808,47.207906604416436,301_3716_6_118,hst_10182_pb_acs_wfc_f435w_j90zpb
325.23998646765676,0.4211410237866823,301_2728_4_181,idh212010
189.287035688923,62.17115654699226,301_1896_3_181,je0z01010
189.06548837308333,62.23863708126819,301_2322_3_67,hst_9583_a6_acs_wfc_f435w_j8dna6
206.44566573944323,-0.40101495243162233,301_756_2_605,hst_15939_13_wfc3_uvis_f475w_ie4i13
358.2282684547007,-0.4834581264093998,301_2768_2_120,hst_skycell-p1232x18y17_wfc3_uvis_f606w_all
335.51306611518396,-1.6274101755600014,301_8038_5_56,iclk01020
205.70202492002585,-0.6165245691710184,301_745_2_313,ie4i12020
325.23998646765676,0.4211410237866823,301_3256_4_59,idh212010
320.67924143825104,-0.44827232340443707,301_4874_2_158,hst_skycell-p1402x08y01_wfc3_uvis_f814w_all
259.3029801684695,43.11272400241979,301_4682_6_208,j9dx04060
189.16506144502196,62.29147856974984,301_2299_3_68,hst_12442_dh_acs_wfc_f814w_jbohdh
189.21456284710447,62.316350795863556,301_2304_3_210,hst_12445_8m_acs_wfc_f814w_jbtm8m
231.60803532497894,2.1141869535425,301_1458_4_713,hst_12957_02_acs_wfc_f814w_jbyd02
209.94283562916027,62.50765314556125,301_2078_3_178,j91jm1010
189.27631266689963,62.29582099277464,301_2304_3_211,hst_12445_8n_acs_wfc_f814w_jbtm8n
322.44766331782836,0.1388136916597023,301_4203_4_154,jbwjgc010
197.90063130510674,-1.2510095705861772,301_1140_6_300,hst_11802_06_acs_wfc_f606w_jb5q06
247.89079304991472,30.146312312997647,301_3964_3_242,hst_11903_33_wfc3_uvis_f390w_ibcd33
214.90861984889793,52.78838425367098,301_3712_2_206,hst_12063_71_acs_wfc_f814w_jbeo71
210.0273525335084,14.354562781757933,301_3996_5_39,hst_skycell-p1641x05y12_wfc3_uvis_f814w_all
358.35078771161386,-0.4824773389212926,301_4153_2_102,hst_15939_17_wfc3_uvis_f475w_ie4i17
189.33744071773384,62.21228764497919,301_2299_3_69,hst_12442_de_acs_wfc_f814w_jbohde
214.86444088294778,6.100476375324007,301_2391_3_52,icdxak010
190.39009215529396,41.14435203858154,301_4382_6_18,hst_14786_08_acs_wfc_f435w_jd9g08
357.87277334535247,15.882022253077993,301_2566_6_295,hst_skycell-p1677x03y19_wfc3_uvis_f814w_all
357.06867227507166,0.4198873520084961,301_4192_5_336,hst_13669_09_wfc3_uvis_f438w_icjl09
344.66036959996615,5.956535013587981,301_7759_1_94,hst_skycell-p1497x07y11_acs_wfc_f606w_all
189.23025972389217,62.20550807569451,301_2322_3_67,hst_12444_5t_acs_wfc_f814w_jboi5t
189.62097191590397,62.22055923559813,301_1896_3_182,hst_9480_p4_acs_wfc_f775w_j8hop4
189.49536303203723,62.22340133203768,301_2326_3_79,jc6hc3010
198.91440594817675,51.864106034262875,301_3838_4_32,hst_skycell-p2379x04y02_acs_wfc_f435w_all
201.5586838230414,6.652784316160933,301_3842_2_136,hst_15900_84_wfc3_uvis_f814w_ie3b84
189.168195753451,62.3024672085629,301_2304_3_211,jboe1q010
322.4233096075509,0.10418540354009168,301_4203_4_154,hst_skycell-p1313x18y20_acs_wfc_f775w_all
194.48160089743845,28.232363302315214,301_5115_6_147,hst_skycell-p1892x06y20_wfc3_uvis_f606w_all
334.406727498806,0.18474657441010475,301_3465_4_61,hst_11735_c1_acs_wfc_f625w_jb4dc1
260.9521535718886,65.8411145734037,301_4015_1_109,hst_16252_a4_acs_wfc_f606w_jeexa4
189.25226332499952,62.21495546140388,301_2304_3_211,hst_12444_4s_acs_wfc_f814w_jboi4s
189.0975170698143,62.23994460850558,301_2304_3_210,jbtman010
189.2291886874501,62.16184846157654,301_1896_3_181,hst_9583_96_acs_wfc_f435w_j8dn96
357.07919067770763,0.4191509089033677,301_2649_4_102,hst_skycell-p1411x06y04_wfc3_uvis_f438w_all
347.4074868092028,-0.6739906728129486,301_4247_2_24,hst_skycell-p1319x13y17_acs_wfc_f625w_all
189.45426478609633,62.34239294722027,301_2304_3_211,hst_9480_yv_acs_wfc_f775w_j8hoyv
290.09786887570874,37.85414283719944,301_5403_4_190,hst_skycell-p2143x11y10_acs_wfc_f606w_all
358.35079225228617,-0.48247647282933626,301_3384_2_358,hst_skycell-p1232x18y17_wfc3_uvis_f475w_all
189.49116492344797,62.2949255687101,301_2299_3_70,jboe1h010
197.91531616103796,-1.2307984120209596,301_752_1_363,hst_11802_01_acs_wfc_f435w_jb5q01
209.53613939088618,12.881439733210952,301_3971_2_74,hst_14734_50_acs_wfc_f814w_jdan50
222.8727808939401,-2.655366356777364,301_2379_2_91,hst_skycell-p1288x16y08_acs_wfc_f814w_all
257.8972119260382,58.9651495131412,301_1336_3_51,j9om02020
319.1995509158813,11.041965346990338,301_1749_5_118,hst_skycell-p1580x12y15_wfc3_uvis_f814w_all
210.03098799094278,14.400793756593913,301_4381_5_257,ibpb03030
249.5450802974311,42.8604630513865,301_2248_4_141,hst_skycell-p2204x09y15_wfc3_uvis_f606w_all
189.19101761602064,62.22618825210519,301_2322_3_68,hst_9301_01_acs_wfc_f775w_j8eb01
189.10120120697195,62.21107819033436,301_2322_3_67,hst_12445_am_acs_wfc_f814w_jbtmam
189.02125218485241,62.27449122028176,301_2304_3_210,hst_12443_3g_acs_wfc_f814w_jboe3g
197.87374248047308,-1.340386846815008,301_2334_6_14,hst_11710_01_acs_wfc_f814w_jb2g01
189.01659031503223,62.38032020699485,301_2304_3_210,jbwjcf010
226.51122590169015,61.52419317306223,301_1412_4_292,hst_skycell-p2482x06y09_wfc3_uvis_f814w_all
241.03985659136816,22.7155527287307,301_4540_6_62,ic2i40030
351.6549816581699,50.698790734810295,301_4072_2_17,j96301010
357.07919067770763,0.4191509089033677,301_4128_4_103,hst_skycell-p1411x06y04_wfc3_uvis_f438w_all
219.4016753743145,52.71587366226909,301_3705_4_128,hst_skycell-p2383x19y06_wfc3_uvis_f555w_all
192.63701432453783,5.388302873184073,301_2247_5_213,hst_10494_13_acs_wfc_f555w_j9c713
235.9632273833869,36.52410875534506,301_3958_3_43,hst_15215_25_wfc3_uvis_f814w_idh225
189.22545170407244,62.32821088815838,301_2299_3_69,hst_12445_9k_acs_wfc_f814w_jbtm9k
206.4384898389595,-0.4001554741176263,301_1404_2_50,hst_skycell-p1374x18y01_wfc3_uvis_f814w_all
239.52588227642002,39.95030333476366,301_3180_4_209,hst_skycell-p2133x13y19_wfc3_uvis_f814w_all
214.8708943080872,52.90586558906303,301_3712_2_206,jbhj65010
189.08865212422313,62.278985912890626,301_2304_3_210,jboe3k010
195.32746040182798,27.23937742775348,301_5087_4_277,hst_14643_02_acs_wfc_f606w_jd5g02
250.4106219960651,36.449977588496196,301_3206_5_48,jeaz19010
354.63865849943767,27.024674085261513,301_8110_3_198,hst_12238_03_acs_wfc_f814w_jbhr03
336.0840617041871,5.395447498964074,301_7765_6_163,hst_skycell-p1495x10y08_acs_wfc_f814w_all
345.23528335206595,0.3829726629688773,301_4153_4_14,hst_10494_08_acs_wfc_f814w_j9c708
322.4390902255254,0.1279784413395164,301_3388_4_68,hst_12461_gc_acs_wfc_f555w_jbwjgc
240.5644876585633,15.967694591930636,301_4674_3_249,hst_skycell-p1649x14y19_acs_wfc_f814w_all
189.39137095278082,62.23738790145954,301_2299_3_69,hst_9583_98_acs_wfc_f435w_j8dn98
325.22994687897153,0.4257991034998269,301_3434_5_121,hst_15215_12_wfc3_uvis_f814w_idh212
189.5278421193591,62.31983291410411,301_2304_3_212,hst_12445_8d_acs_wfc_f814w_jbtm8d
358.35078771161386,-0.4824773389212926,301_2708_2_98,hst_15939_17_wfc3_uvis_f475w_ie4i17
345.23528335206595,0.3829726629688773,301_1755_5_278,hst_10494_08_acs_wfc_f814w_j9c708
189.23738258930567,62.36611632050804,301_2299_3_69,hst_12445_9h_acs_wfc_f814w_jbtm9h
189.1157085647366,62.18301338746463,301_1896_3_181,hst_11600_25_acs_wfc_f775w_jb3725
189.49536303203723,62.22340133203768,301_2299_3_69,jc6hc3020
286.0792783549637,39.27830390696549,301_5416_3_167,hst_12893_94_wfc3_uvis_f775w_ic1r94
345.24789637214246,0.38881441047541854,301_3437_4_245,j9c708010
249.54560644222934,42.861509079794615,301_2134_4_258,hst_skycell-p2204x09y15_wfc3_uvis_f814w_all
236.27889862754935,17.166066555479645,301_5237_6_184,hst_15215_39_wfc3_uvis_f814w_idh239
343.7849202321031,0.9743887980978997,301_4203_6_296,hst_skycell-p1408x12y07_wfc3_uvis_f625w_all
206.4381054306622,-0.4000470160427814,301_752_3_420,hst_skycell-p1284x18y18_wfc3_uvis_f814w_all
325.23998646765676,0.4211410237866823,301_4849_4_222,idh212010
259.2466756323075,43.15162075151812,301_4682_6_208,j92104040
358.22498242210526,-0.4833134906413282,301_94_2_156,hst_13733_04_wfc3_uvis_f606w_icop04
208.9114609005668,55.14509695277052,301_3712_4_178,hst_skycell-p2381x12y16_acs_wfc_f606w_all
195.25570042758685,26.98220248105634,301_5115_3_153,hst_14643_03_wfc3_uvis_f606w_id5g03
247.75698244899314,30.05870709743885,301_3918_2_342,hst_skycell-p1984x05y11_acs_wfc_f775w_all
250.41786564325906,36.461614569677785,301_2328_1_77,hst_10349_30_acs_wfc_f435w_j95430
229.18653688617437,7.023828567528426,301_3903_3_318,hst_12238_06_acs_wfc_f814w_jbhr06
233.12226403951504,30.37688242336668,301_3900_6_642,icdx6l010
197.9288551647401,-1.4372770194514572,301_1231_6_192,ib2g01020
239.43910729732895,55.769302045584176,301_1412_5_351,hst_13711_r2_wfc3_uvis_f475w_icmdr2
215.1086518445676,52.96215126426058,301_3712_2_206,j90r19040
214.83644125484017,52.8448770708657,301_3712_2_206,hst_12177_48_acs_wfc_f814w_jbhj48
358.22498242210526,-0.4833134906413282,301_4874_2_409,hst_13733_04_wfc3_uvis_f606w_icop04
189.2566197496849,62.25468193184598,301_2299_3_69,hst_12443_1s_acs_wfc_f814w_jboe1s
325.22993296864564,0.42578205354160875,301_4184_4_157,hst_skycell-p1403x06y04_wfc3_uvis_f814w_all
189.0944285748874,62.40030697620935,301_2299_3_69,jbwjcd020
241.2574131276501,33.09391477375282,301_3958_3_80,hst_skycell-p2060x12y07_wfc3_uvis_f814w_all
189.07477275992952,62.302218051907516,301_2304_3_210,hst_12445_9i_acs_wfc_f814w_jbtm9i
209.95648416391444,62.51934448756749,301_2065_3_187,hst_9717_07_acs_wfc_f775w_j8ow07
247.85876153079562,12.697000349360165,301_4670_2_338,hst_12549_44_wfc3_uvis_f814w_ibpb44
189.17512905386556,62.35109944576788,301_2304_3_211,hst_13063_sb_acs_wfc_f775w_jc6hsb
319.60487739836753,0.28763949305425485,301_1009_4_78,hst_12019_12_wfc3_uvis_f814w_ibdm12
189.19597476403933,62.23207113274637,301_2322_3_67,hst_11600_09_acs_wfc_f775w_jb3709
189.08596998338987,62.27551478718937,301_2304_3_210,hst_11600_01_acs_wfc_f775w_jb3701
211.37116521374875,28.549385081910543,301_4646_6_115,j9l903020
254.31552484545287,27.860838018560308,301_3185_5_107,hst_skycell-p1986x14y02_wfc3_uvis_f814w_all
215.09668537731366,52.92936493221695,301_3712_2_207,jbeo56010
336.11095712477436,5.410480678254942,301_7759_1_37,hst_14734_46_acs_wfc_f606w_jdan46
218.5310122708816,33.601236396348675,301_3900_1_558,jbrb09020
209.97092220893833,14.479488855616877,301_4381_5_256,jbpb04010
247.81151968974126,12.715206322932358,301_4670_2_338,hst_12549_50_wfc3_uvis_f814w_ibpb50
194.12593166761746,32.45006460160632,301_4599_4_152,hst_skycell-p2050x11y04_wfc3_uvis_f814w_all
339.02101738020343,33.94119902419771,301_6182_2_256,hst_11502_03_wfc3_uvis_f814w_iacr03
322.4390902255254,0.1279784413395164,301_3360_4_110,hst_12461_gc_acs_wfc_f555w_jbwjgc
260.5906934444332,65.91058692181703,301_4015_1_109,jeex6a020
189.14411922010584,62.256764519173146,301_2304_3_210,hst_13420_05_acs_wfc_f814w_jcat05
256.7046315195894,58.77991012799854,301_1339_2_51,hst_skycell-p2440x16y14_acs_wfc_f625w_all
216.03816481342375,24.153643517818328,301_4674_4_85,jca528010
357.07919067770763,0.4191509089033677,301_3384_4_349,hst_skycell-p1411x06y04_wfc3_uvis_f438w_all
260.6694011481186,65.76653552707363,301_2392_1_101,jdkq03020
217.36295493081246,52.64400457093136,301_3712_3_215,hst_11557_18_wfc3_uvis_f475w_ib5t18
214.85055646989113,52.943827120237266,301_3712_2_206,j90r11030
357.0385352737881,0.4215468791318235,301_3465_5_213,hst_skycell-p1411x07y04_acs_wfc_f814w_all
257.92092161059145,58.97142728423601,301_1336_3_52,hst_10848_02_acs_wfc_f814w_j9om02
260.8667619519598,65.74914590758256,301_1356_6_24,jeex08020
189.3279404797669,62.18794337656996,301_2326_3_79,jboi5s010
358.35079613774747,-0.4824755909356099,301_2768_2_121,hst_skycell-p1232x18y17_wfc3_uvis_f814w_all
189.32276485043164,62.3596289688599,301_2299_3_69,jcat21010
357.05825896684723,0.4205896900245886,301_4198_4_342,hst_skycell-p1411x07y04_wfc3_uvis_f438w_all
189.20955764527713,62.32957406031293,301_2304_3_210,jbtm8m010
247.58346446997308,12.862167819062732,301_4670_2_336,hst_15182_60_acs_wfc_f814w_jdhd60
260.31884170258286,60.19760815600829,301_1359_2_58,hst_10848_05_acs_wfc_f625w_j9om05
345.2417202260177,0.3824342142756019,301_1056_5_141,hst_10494_08_acs_wfc_f555w_j9c708
247.9331876909011,12.729232718064196,301_4670_2_338,hst_15182_06_acs_wfc_f814w_jdhd06
189.3101720145786,62.19958967826312,301_2322_3_68,hst_9583_97_acs_wfc_f435w_j8dn97
345.24789637214246,0.38881441047541854,301_4868_4_109,j9c708010
270.9614615401328,-0.2969610488865717,301_3170_3_49,hst_skycell-p1300x15y18_acs_wfc_f606w_all
226.6542990471282,55.76127955229791,301_2326_5_212,j9fl01030
247.5693631652641,12.861382576051398,301_4670_2_336,jdhd07010
351.47871722388027,50.66478406590657,301_4072_2_17,hst_15902_89_wfc3_uvis_f606w_ie4n89
209.96882858825686,62.520134106694464,301_2065_3_188,hst_11591_29_acs_wfc_f814w_jb5m29
348.7031151177666,4.534382378055568,301_7807_3_73,hst_skycell-p1498x07y05_wfc3_uvis_f555w_all
188.87173871625407,62.201565978039945,301_2322_3_66,jboi4c010
189.49536303203723,62.22340133203768,301_2304_3_211,jc6hc3010
217.87371938874102,24.79370585933462,301_4649_1_223,hst_13352_d2_wfc3_uvis_f814w_icdxd2
343.7849313043606,0.9744209417268878,301_4203_6_296,hst_11643_09_wfc3_uvis_f438w_ib3v09
222.71462401119203,5.114497931793082,301_2190_6_271,icml10050
215.0733275730998,52.95175658688034,301_3712_2_206,hst_12063_52_acs_wfc_f814w_jbeo52
189.120102789675,62.144360242554534,301_2326_3_78,hst_12444_4i_acs_wfc_f814w_jboi4i
189.56819631344422,62.360892976836126,301_2304_3_212,hst_13779_4p_acs_wfc_f814w_jcoi4p
189.33273983173424,62.183816520038796,301_1896_3_181,jcat13010
208.8286475188267,35.80107292414799,301_4512_5_75,jdn021020
189.5790144163803,62.347826215305616,301_2299_3_70,hst_13779_4n_acs_wfc_f606w_jcoi4n
189.02231392187176,62.33650176772403,301_2304_3_210,hst_12445_ah_acs_wfc_f814w_jbtmah
188.93798648863086,62.220372502553104,301_2326_3_78,jbtmae010
198.76517136275643,51.82371448619616,301_3838_4_31,hst_skycell-p2322x09y19_acs_wfc_f555w_all
189.12141917812198,62.39444074198531,301_2299_3_69,hst_12461_ca_acs_wfc_f435w_jbwjca
215.05149206656841,52.921557381564135,301_3712_2_207,j90r16030
357.07919067770763,0.4191509089033677,301_94_4_148,hst_skycell-p1411x06y04_wfc3_uvis_f438w_all
345.23528335206595,0.3829726629688773,301_4252_4_29,hst_10494_08_acs_wfc_f814w_j9c708
241.03985659136816,22.7155527287307,301_4010_3_188,ic2i40030
189.2453388317319,62.26254047003261,301_2304_3_210,jbohec010
245.02990276410515,17.390545942016757,301_4646_6_334,hst_skycell-p1737x19y08_acs_wfc_f625w_all
228.58864895062416,0.7978820683063066,301_1142_5_16,icmdp4080
188.92556545705403,62.33446778741264,301_2304_3_210,hst_12461_ci_acs_wfc_f606w_jbwjci
229.65839505514955,2.080275106417446,301_1458_4_700,j9dx02050
201.55868519760742,6.6527800562157475,301_3842_2_136,hst_15900_84_wfc3_uvis_f475w_ie3b84
212.9912046587989,-1.1323987596744054,301_2334_6_114,ibsr06040
320.67923830584556,-0.4482597706832336,301_1033_2_24,hst_skycell-p1312x08y18_wfc3_uvis_f814w_all
189.20574007661915,62.10549229669969,301_2326_3_79,hst_12444_5d_acs_wfc_f814w_jboi5d
189.3670930102537,62.37748167567761,301_2299_3_69,hst_12443_1a_acs_wfc_f814w_jboe1a
214.69793234309483,52.81418714003042,301_3705_1_111,hst_10134_0s_acs_wfc_f814w_j90r0s
322.4924014468325,12.165047245506202,301_2507_6_39,hst_12751_02_wfc3_uvis_f438w_ibv402
345.23528335206595,0.3829726629688773,301_4188_4_11,hst_10494_08_acs_wfc_f814w_j9c708
223.9930710709721,57.04934771625656,301_2304_5_331,hst_13003_33_wfc3_uvis_f390w_ic2i33
217.93493560291898,-0.8480697537827206,301_756_1_682,hst_skycell-p1286x03y16_wfc3_uvis_f475w_all
188.92225058166045,62.34222998673047,301_2304_3_210,jboe3b010
343.784923014455,0.9744183344676446,301_3434_6_245,hst_11643_09_wfc3_uvis_f625w_ib3v09
202.47538667160785,47.18514903336077,301_3699_6_100,jd8f29020
260.6993693004046,65.82287965226982,301_2392_1_100,hst_15278_08_acs_wfc_f606w_jdkq08
338.9744015171524,33.97391475598797,301_6366_2_12,hst_11502_52_wfc3_uvis_f606w_iacr52
212.26212979368876,54.06210673799758,301_3712_3_193,hst_15849_23_wfc3_uvis_f814w_ie2k23
251.84408489768745,44.705366061045545,301_2206_5_211,hst_skycell-p2270x15y06_wfc3_uvis_f814w_all
198.53246479029397,51.77238321614896,301_3838_4_30,hst_skycell-p2322x10y18_acs_wfc_f606w_all
215.08942315599626,53.028386880814416,301_3705_2_112,jbeof4010
210.0686498180849,14.473329647873955,301_4381_5_257,hst_12549_01_acs_wfc_f606w_jbpb01
322.4729535145406,12.14165286508181,301_1749_6_141,hst_skycell-p1669x14y03_wfc3_uvis_f390w_all
218.5310122708816,33.601236396348675,301_4010_6_38,jbrb09020
322.35546157912313,-7.689816847024177,301_1737_3_101,hst_9722_10_acs_wfc_f814w_j8qu10
245.03200086428575,17.41585389071686,301_4671_3_114,hst_skycell-p1737x19y09_acs_wfc_f625w_all
214.93713381362136,52.94101235618737,301_3712_2_206,hst_15647_32_acs_wfc_f435w_jdxf32
229.18655108816708,7.023805704758686,301_3903_3_318,hst_skycell-p1469x17y15_acs_wfc_f814w_all
286.0792783549637,39.27830390696549,301_6177_3_20,hst_12893_94_wfc3_uvis_f775w_ic1r94
188.99176178329415,62.28112600237364,301_2299_3_68,hst_12444_4m_acs_wfc_f814w_jboi4m
319.61367683486856,0.2807922625046729,301_3384_4_99,ibdm12010
236.2710023207569,17.173001134736026,301_5237_6_184,hst_skycell-p1734x04y08_wfc3_uvis_f814w_all
199.09896494909822,42.115166502866316,301_3840_5_245,hst_skycell-p2195x17y12_acs_wfc_f814w_all
216.02100322407276,24.14493079266333,301_4674_4_86,hst_13386_ga_acs_wfc_f606w_jca9ga
205.70202492002585,-0.6165245691710184,301_1334_2_60,ie4i12020
240.64597300432803,15.902936639790072,301_4670_2_287,hst_12238_08_wfc3_uvis_f814w_ibhr08
322.4712483702886,12.141463558136323,301_2507_6_39,hst_skycell-p1581x16y20_wfc3_uvis_f390w_all
189.1211251014537,62.39441821281603,301_2299_3_69,hst_12461_cd_acs_wfc_f814w_jbwjcd
215.02082573809645,52.8649024031863,301_3712_2_207,hst_12063_62_acs_wfc_f814w_jbeo62
222.59655164550563,46.36570882775133,301_3918_4_172,ibi714010
215.28526763710394,53.04246851372544,301_3705_2_113,hst_12063_f8_acs_wfc_f814w_jbeof8
264.68596253939387,57.253069713728834,301_3358_5_50,id8r04020
254.7676894290188,37.59433294252945,301_2134_5_302,hst_skycell-p2136x12y09_wfc3_uvis_f814w_all
215.9323417381836,24.083320341305154,301_4674_4_85,jeou03010
189.22241345415307,62.23027843015321,301_2304_3_210,jboheg010
218.38562176792902,33.5060294478859,301_4014_5_85,hst_11597_15_acs_wfc_f814w_jb5l15
189.48942097374933,62.31796670585984,301_2304_3_212,hst_11600_28_acs_wfc_f775w_jb3728
189.4064075656657,62.26974785203939,301_2299_3_70,hst_13420_16_acs_wfc_f814w_jcat16
308.5483026137394,7.403669223418617,301_1738_1_30,hst_10775_27_acs_wfc_f814w_j9l927
209.94283562916027,62.50765314556125,301_2065_3_188,j91jm3010
197.9254395829106,-1.428047054090172,301_1231_6_191,hst_11710_01_wfc3_uvis_f606w_ib2g01
189.32910718660568,62.27388191457797,301_2299_3_69,jcka04010
308.5483026137394,7.403669223418617,301_1738_1_29,hst_10775_27_acs_wfc_f814w_j9l927
243.38219731339052,51.042450095048274,301_2206_3_155,ib3v07010
290.2417495611088,37.80882580839144,301_5416_3_191,hst_12379_01_wfc3_uvis_f606w_ibnh01
351.6549816581699,50.698790734810295,301_4134_2_321,j96301010
189.20038084390598,62.28593459109767,301_2304_3_210,hst_12444_4y_acs_wfc_f814w_jboi4y
247.8538263787687,12.795370722349984,301_4678_5_309,hst_15182_03_wfc3_uvis_f606w_idhd03
208.4742962949576,5.155629339250879,301_2247_5_318,jdy006010
209.95666530508598,62.51933879646575,301_2065_3_187,hst_9717_08_acs_wfc_f625w_j8ow08
260.6033306475834,65.85332117199694,301_1356_6_23,hst_15278_01_acs_wfc_f435w_jdkq01
205.40871523851987,-3.373336506241358,301_1140_1_350,ibi713010
189.33744071773384,62.21228764497919,301_2322_3_68,hst_12442_de_acs_wfc_f814w_jbohde
214.99764702826516,52.94633026750646,301_3712_2_206,hst_10134_15_acs_wfc_f606w_j90r15
358.3470854295098,-0.478348526195563,301_4153_2_101,hst_15939_17_wfc3_uvis_f814w_ie4i17
334.406727498806,0.18474657441010475,301_4198_4_191,hst_11735_c1_acs_wfc_f625w_jb4dc1
189.49947948228845,62.2230381405718,301_1896_3_182,hst_13063_c2_acs_wfc_f775w_jc6hc2
188.81863185603876,62.273155409684094,301_2304_3_210,jbtmaa010
211.37116521374875,28.549385081910543,301_4623_1_324,j9l903020
189.30849016145012,62.378560036844895,301_2304_3_211,jbtm8e010
357.87055088098225,26.348135593266026,301_8110_1_217,icxv19040
189.18518512655243,62.33366715774507,301_2299_3_68,hst_11600_43_acs_wfc_f775w_jb3743
209.9519332579671,62.51953629117581,301_2065_3_188,hst_10325_m3_acs_wfc_f775w_j91jm3
357.03993004746354,0.4223483339968776,301_4128_4_103,hst_13669_11_acs_wfc_f814w_jcjl11
189.3273585447294,62.170070447420954,301_2322_3_68,hst_11600_13_acs_wfc_f775w_jb3713
250.80080258048886,39.34142679915577,301_2248_1_164,hst_skycell-p2135x08y17_wfc3_uvis_f814w_all
189.47213589932238,62.3011156337651,301_2299_3_69,jbtm8h010
296.23895850873936,-7.937347263860404,301_5410_5_182,hst_skycell-p1216x07y03_wfc3_uvis_f814w_all
345.23528335206595,0.3829726629688773,301_4858_4_256,hst_10494_08_acs_wfc_f814w_j9c708
320.6792323459986,-0.4482767417396469,301_7698_2_151,hst_15900_1c_wfc3_uvis_f814w_ie3b1c
200.93628266771296,31.564212297517816,301_4623_4_261,hst_skycell-p2051x04y01_wfc3_uvis_f475w_all
255.94454599395763,45.596872056639974,301_5403_6_14,hst_skycell-p2271x19y09_wfc3_uvis_f814w_all
189.09269926110267,62.22985121779809,301_2304_3_210,hst_11600_22_acs_wfc_f775w_jb3722
202.495627306777,47.18696311559376,301_3699_6_100,hst_14704_27_acs_wfc_f814w_jd8f27
189.2448382825534,62.20162986652145,301_2304_3_211,jboi4s010
215.40635005885414,-1.073997145433234,301_6751_6_152,hst_skycell-p1286x13y15_wfc3_uvis_f814w_all
268.9298871734394,42.490088930062015,301_5414_1_74,hst_skycell-p2208x14y13_wfc3_uvis_f814w_all
247.93937806605848,12.727211269430384,301_4678_5_310,hst_15182_05_acs_wfc_f814w_jdhd05
353.7193342502772,18.21922889004436,301_7713_6_191,hst_skycell-p1762x03y12_acs_wfc_f435w_all
189.21062577622712,62.370561740905494,301_2299_3_69,jbtm9h010
319.61367683486856,0.2807922625046729,301_2385_4_92,ibdm12010
194.85626944695,27.97513260199458,301_5087_6_274,jc1g05020
215.94276802945174,24.080152476304445,301_4663_3_76,hst_16667_03_acs_wfc_f435w_jeou03
210.05351608427557,14.487355317216624,301_3996_5_39,jbpb01020
343.7849313043606,0.9744209417268878,301_3465_6_124,hst_11643_09_wfc3_uvis_f438w_ib3v09
247.60391893917392,45.324525163236586,301_2248_5_122,hst_10494_06_acs_wfc_f555w_j9c706
247.65401853909498,12.787152495756047,301_4678_5_308,hst_15182_10_wfc3_uvis_f814w_idhd10
214.99764702826516,52.94633026750646,301_3705_2_112,hst_10134_15_acs_wfc_f606w_j90r15
247.93306391490108,12.72942295763488,301_4670_2_339,hst_15182_56_acs_wfc_f814w_jdhd56
327.8290959026084,28.93189355002239,301_8156_3_49,ie5c53060
320.67924143825104,-0.44827232340443707,301_2385_2_99,hst_skycell-p1402x08y01_wfc3_uvis_f814w_all
336.1085359815434,5.422356047182248,301_7765_6_163,hst_skycell-p1495x09y09_acs_wfc_f814w_all
322.4193846408891,0.09030916267641913,301_3360_4_110,hst_skycell-p1403x18y03_acs_wfc_f435w_all
322.5695639007106,12.105612019971034,301_1749_6_141,hst_skycell-p1581x15y20_acs_wfc_f475w_all
194.29305142968616,34.323442841121334,301_4576_3_499,hst_12549_78_acs_wfc_f814w_jbpb78
218.5310122708816,33.601236396348675,301_4007_6_81,jbrb09010
217.93493560291898,-0.8480697537827206,301_2334_6_148,hst_skycell-p1286x03y16_wfc3_uvis_f475w_all
239.65390537775167,-19.078853176852746,301_6794_1_204,hst_skycell-p0937x07y06_wfc3_uvis_f814w_all
357.89961622376563,26.44731337063521,301_7937_1_38,hst_14268_18_acs_wfc_f606w_jcxv18
347.4074868092028,-0.6739906728129486,301_1056_2_155,hst_skycell-p1319x13y17_acs_wfc_f625w_all
260.82857629206,65.8211880906848,301_4015_1_109,hst_15278_05_acs_wfc_f606w_jdkq05
343.54322668024264,16.22918427164423,301_7713_3_125,hst_skycell-p1760x10y04_wfc3_uvis_f814w_all
189.22391298468256,62.06983933921088,301_2322_3_67,hst_12444_5a_acs_wfc_f814w_jboi5a
334.3943052429704,0.17849012258840488,301_3360_4_190,jb4dc1010
198.5613848507187,51.76242417591739,301_3838_4_30,j9r203020
334.42512033361817,0.07544189208593997,301_4930_4_220,hst_11735_l1_acs_wfc_f625w_jb4dl1
357.05825896684723,0.4205896900245886,301_4207_4_352,hst_skycell-p1411x07y04_wfc3_uvis_f438w_all
260.64325347394373,65.8738485216733,301_4015_1_109,jdkq07020
218.36010041598178,60.12897152733457,301_1345_2_468,hst_15320_07_wfc3_uvis_f814w_idgc07
